"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Inlet type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Detector mode]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Native spectrum identifier format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file content]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file content]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data file checksum type]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Spectrum representation]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Raw data file format]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument manufacturer]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument serial number]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Instrument software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Number of scans]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Time range]"	"Unit"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Parameter Value[Data Transformation software]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Data Transformation software version]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Data Transformation Name"	"Data Transformation Name"	"Metabolite Assignment File"
"LBlank3"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5823"	""	""	"0.014-20.031"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_LBlank3_autoMSMS_BA3_01_15822"	""	"Data transformation"	""	"pos_LBlank3_autoMSMS_BA3_01_15822.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"LBlank4"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5821"	""	""	"0.014-20.025"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_LBlank4_autoMSMS_BC7_01_15848"	""	"Data transformation"	""	"pos_LBlank4_autoMSMS_BC7_01_15848.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5825"	""	""	"0.014-20.029"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15637"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15637.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5828"	""	""	"0.014-20.032"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15657"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15657.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5832"	""	""	"0.014-20.024"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15672"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15672.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5826"	""	""	"0.014-20.023"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15685"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15685.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5817"	""	""	"0.014-20.027"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15696"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15696.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5828"	""	""	"0.014-20.030"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15707"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15707.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5826"	""	""	"0.014-20.024"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15718"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15718.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5880"	""	""	"0.014-20.032"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15729"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15729.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5827"	""	""	"0.014-20.024"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15740"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15740.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5826"	""	""	"0.014-20.023"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15751"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15751.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5828"	""	""	"0.014-20.029"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15762"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15762.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
"MM8"	"Extraction"	""	""	""	"Chromatography"	"Thermo Scientific Dionex Ultimate 3000 UHPLC system"	""	""	"Acclaim RSLC 120 C18 (2.2 µm, 2.1 mm x 150 mm; Thermo Scientific)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive scan"	"90-1600"	""	""	""	"impact"	"MS"	"http://purl.obolibrary.org/obo/MS_1002077"	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	""	""	""	"electron multiplier"	"MS"	"http://purl.obolibrary.org/obo/MS_1000253"	""	""	""	"Bruker BAF nativeID format"	"MS"	"http://purl.obolibrary.org/obo/MS_1000772"	"MS1 spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000579"	"MSn spectrum"	"MS"	"http://purl.obolibrary.org/obo/MS_1000580"	"SHA-1"	"MS"	"http://purl.obolibrary.org/obo/MS_1000569"	""	""	""	"Bruker BAF file"	"MS"	"http://purl.obolibrary.org/obo/MS_1000815"	"Bruker Daltonics instrument model"	"MS"	"http://purl.obolibrary.org/obo/MS_1000122"	""	""	""	"Bruker software"	"MS"	"http://purl.obolibrary.org/obo/MS_1000692"	"5809"	""	""	"0.014-20.023"	"minute"	"UO"	"http://purl.obolibrary.org/obo/UO_0000031"	"pos_MM8_autoMSMS_RA2_01_15773"	""	"Data transformation"	""	"pos_MM8_autoMSMS_RA2_01_15773.mzML"	"Metabolite identification"	"CompassXport"	"MS"	"http://purl.obolibrary.org/obo/MS_1000717"	"3.0.9"	""	""	"MS:peak picking"	"MS:m/z calibration"	"MS:Conversion to mzML"	"m_MTBLS1968_LC-MS_positive_reverse-phase_metabolite_profiling_v2_maf.tsv"
